Time[s], Channel 0, Channel 1, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.0291120, 0, 1, 1, 1, 0, 1, 1
0.0291272, 0, 1, 1, 1, 0, 0, 1
0.0291348, 0, 1, 1, 1, 0, 0, 0
0.0291425, 0, 1, 1, 1, 1, 1, 0
0.0291577, 0, 1, 1, 1, 1, 0, 0
0.0291730, 0, 1, 1, 1, 0, 1, 0
0.0291883, 0, 1, 1, 1, 0, 0, 0
0.0292035, 0, 1, 1, 1, 0, 1, 0
0.0292036, 0, 1, 1, 1, 1, 1, 0
0.0292188, 0, 1, 1, 1, 1, 0, 0
0.0292340, 0, 1, 1, 1, 0, 0, 0
0.0292341, 0, 1, 1, 1, 0, 1, 0
0.0292493, 0, 1, 1, 1, 0, 0, 0
0.0292646, 0, 1, 1, 1, 1, 1, 0
0.0292798, 0, 1, 1, 1, 1, 0, 0
0.0292951, 0, 1, 1, 1, 0, 1, 0
0.0293103, 0, 1, 1, 1, 0, 0, 0
0.0293256, 0, 1, 1, 1, 1, 1, 0
0.0293408, 0, 1, 1, 1, 1, 0, 0
0.0293561, 0, 1, 1, 1, 0, 0, 0
0.0293562, 0, 1, 1, 1, 0, 1, 0
0.0293714, 0, 1, 1, 1, 0, 0, 0
0.0293866, 0, 1, 1, 1, 0, 1, 0
0.0293867, 0, 1, 1, 1, 1, 1, 0
0.0294019, 0, 1, 1, 1, 1, 0, 0
0.0294171, 0, 1, 1, 1, 0, 0, 0
0.0294172, 0, 1, 1, 1, 0, 1, 0
0.0294324, 0, 1, 1, 1, 0, 0, 0
0.0294477, 0, 1, 1, 1, 1, 1, 0
0.0294629, 0, 1, 1, 1, 1, 0, 0
0.0294782, 0, 1, 1, 1, 0, 1, 0
0.0294934, 0, 1, 1, 1, 0, 0, 0
0.0295087, 0, 1, 1, 1, 0, 1, 0
0.0295088, 0, 1, 1, 1, 1, 1, 0
0.0295240, 0, 1, 1, 1, 1, 0, 0
0.0295392, 0, 1, 1, 1, 0, 0, 0
0.0295393, 0, 1, 1, 1, 0, 1, 0
0.0295545, 0, 1, 1, 1, 0, 0, 0
0.0295697, 0, 1, 1, 1, 0, 1, 0
0.0295698, 0, 1, 1, 1, 1, 1, 0
0.0295850, 0, 1, 1, 1, 1, 0, 0
0.0296003, 0, 1, 1, 1, 0, 1, 0
0.0296155, 0, 1, 1, 1, 0, 0, 0
0.0296308, 0, 1, 1, 1, 1, 1, 0
0.0296460, 0, 1, 1, 1, 1, 0, 0
0.0296613, 0, 1, 1, 1, 0, 0, 0
0.0296614, 0, 1, 1, 1, 0, 1, 0
0.0296766, 0, 1, 1, 1, 0, 0, 0
0.0296918, 0, 1, 1, 1, 0, 1, 0
0.0296919, 0, 1, 1, 1, 1, 1, 0
0.0297071, 0, 1, 1, 1, 1, 0, 0
0.0297223, 0, 1, 1, 1, 0, 0, 0
0.0297224, 0, 1, 1, 1, 0, 1, 0
0.0297376, 0, 1, 1, 1, 0, 0, 0
0.0297529, 0, 1, 1, 1, 1, 1, 0
0.0297681, 0, 1, 1, 1, 1, 0, 0
0.0297834, 0, 1, 1, 1, 0, 1, 0
0.0297986, 0, 1, 1, 1, 0, 0, 0
0.0298139, 0, 1, 1, 1, 0, 1, 0
0.0298140, 0, 1, 1, 1, 1, 1, 0
0.0298292, 0, 1, 1, 1, 1, 0, 0
0.0298444, 0, 1, 1, 1, 0, 0, 0
0.0298445, 0, 1, 1, 1, 0, 1, 0
0.0298597, 0, 1, 1, 1, 0, 0, 0
0.0298749, 0, 1, 1, 1, 0, 1, 0
0.0298750, 0, 1, 1, 1, 1, 1, 0
0.0298902, 0, 1, 1, 1, 1, 0, 0
0.0299055, 0, 1, 1, 1, 0, 1, 0
0.0299207, 0, 1, 1, 1, 0, 0, 0
0.0299360, 0, 1, 1, 1, 1, 1, 0
0.0299512, 0, 1, 1, 1, 1, 0, 0
0.0299665, 0, 1, 1, 1, 0, 0, 0
0.0299666, 0, 1, 1, 1, 0, 1, 0
0.0299818, 0, 1, 1, 1, 0, 0, 0
0.0299970, 0, 1, 1, 1, 0, 1, 0
0.0299971, 0, 1, 1, 1, 1, 1, 0
0.0300123, 0, 1, 1, 1, 1, 0, 0
0.0300275, 0, 1, 1, 1, 0, 0, 0
0.0300276, 0, 1, 1, 1, 0, 1, 0
0.0300428, 0, 1, 1, 1, 0, 0, 0
0.0300581, 0, 1, 1, 1, 1, 1, 0
0.0300733, 0, 1, 1, 1, 1, 0, 0
0.0300886, 0, 1, 1, 1, 0, 1, 0
0.0301038, 0, 1, 1, 1, 0, 0, 0
0.0301115, 0, 1, 1, 1, 0, 0, 1
0.0301191, 0, 1, 1, 1, 1, 1, 1
0.0301344, 0, 1, 1, 1, 1, 0, 1
0.0301496, 0, 1, 1, 1, 0, 0, 1
0.0301497, 0, 1, 1, 1, 0, 1, 1
0.0301649, 0, 1, 1, 1, 0, 0, 1
0.0301801, 0, 1, 1, 1, 0, 1, 1
0.0301802, 0, 1, 1, 1, 1, 1, 1
0.0301954, 0, 1, 1, 1, 1, 0, 1
0.0302106, 0, 1, 1, 1, 0, 0, 1
0.0302107, 0, 1, 1, 1, 0, 1, 1
0.0302259, 0, 1, 1, 1, 0, 0, 1
0.0302412, 0, 1, 1, 1, 1, 1, 1
0.0302564, 0, 1, 1, 1, 1, 0, 1
0.0302717, 0, 1, 1, 1, 0, 0, 1
0.0302718, 0, 1, 1, 1, 0, 1, 1
0.0302870, 0, 1, 1, 1, 0, 0, 1
0.0303022, 0, 1, 1, 1, 0, 1, 1
0.0303023, 0, 1, 1, 1, 1, 1, 1
0.0303175, 0, 1, 1, 1, 1, 0, 1
0.0303251, 0, 1, 1, 1, 1, 0, 0
0.0303327, 0, 1, 1, 1, 0, 0, 0
0.0303328, 0, 1, 1, 1, 0, 1, 0
0.0303480, 0, 1, 1, 1, 0, 0, 0
0.0303557, 0, 1, 1, 1, 0, 0, 1
0.0303633, 0, 1, 1, 1, 1, 1, 1
0.0303785, 0, 1, 1, 1, 1, 0, 1
0.0303938, 0, 1, 1, 1, 0, 1, 1
0.0304090, 0, 1, 1, 1, 0, 0, 1
0.0304243, 0, 1, 1, 1, 1, 1, 1
0.0304396, 0, 1, 1, 1, 1, 0, 1
0.0304548, 0, 1, 1, 1, 0, 0, 1
0.0304549, 0, 1, 1, 1, 0, 1, 1
0.0304701, 0, 1, 1, 1, 0, 0, 1
0.0304853, 0, 1, 1, 1, 0, 1, 1
0.0304854, 0, 1, 1, 1, 1, 1, 1
0.0305006, 0, 1, 1, 1, 1, 0, 1
0.0305158, 0, 1, 1, 1, 0, 0, 1
0.0305159, 0, 1, 1, 1, 0, 1, 1
0.0305311, 0, 1, 1, 1, 0, 0, 1
0.0305464, 0, 1, 1, 1, 1, 1, 1
0.0305616, 0, 1, 1, 1, 1, 0, 1
0.0305769, 0, 1, 1, 1, 0, 0, 1
0.0305770, 0, 1, 1, 1, 0, 1, 1
0.0305922, 0, 1, 1, 1, 0, 0, 1
0.0306074, 0, 1, 1, 1, 0, 1, 1
0.0306075, 0, 1, 1, 1, 1, 1, 1
0.0306227, 0, 1, 1, 1, 1, 0, 1
0.0306303, 0, 1, 1, 1, 1, 0, 0
0.0306379, 0, 1, 1, 1, 0, 0, 0
0.0306380, 0, 1, 1, 1, 0, 1, 0
0.0306532, 0, 1, 1, 1, 0, 0, 0
0.0306609, 0, 1, 1, 1, 0, 0, 1
0.0306685, 0, 1, 1, 1, 1, 1, 1
0.0306837, 0, 1, 1, 1, 1, 0, 1
0.0306990, 0, 1, 1, 1, 0, 1, 1
0.0307142, 0, 1, 1, 1, 0, 0, 1
0.0307295, 0, 1, 1, 1, 1, 1, 1
0.0307448, 0, 1, 1, 1, 1, 0, 1
0.0307600, 0, 1, 1, 1, 0, 0, 1
0.0307601, 0, 1, 1, 1, 0, 1, 1
0.0307753, 0, 1, 1, 1, 0, 0, 1
0.0307829, 0, 1, 1, 1, 0, 0, 0
0.0307905, 0, 1, 1, 1, 0, 1, 0
0.0307906, 0, 1, 1, 1, 1, 1, 0
0.0308058, 0, 1, 1, 1, 1, 0, 0
0.0308135, 0, 1, 1, 1, 1, 0, 1
0.0308210, 0, 1, 1, 1, 0, 0, 1
0.0308211, 0, 1, 1, 1, 0, 1, 1
0.0308363, 0, 1, 1, 1, 0, 0, 1
0.0308516, 0, 1, 1, 1, 1, 1, 1
0.0308668, 0, 1, 1, 1, 1, 0, 1
0.0308821, 0, 1, 1, 1, 0, 0, 1
0.0308822, 0, 1, 1, 1, 0, 1, 1
0.0308974, 0, 1, 1, 1, 0, 0, 1
0.0309126, 0, 1, 1, 1, 0, 1, 1
0.0309127, 0, 1, 1, 1, 1, 1, 1
0.0309279, 0, 1, 1, 1, 1, 0, 1
0.0309431, 0, 1, 1, 1, 0, 0, 1
0.0309432, 0, 1, 1, 1, 0, 1, 1
0.0309584, 0, 1, 1, 1, 0, 0, 1
0.0309737, 0, 1, 1, 1, 1, 1, 1
0.0309889, 0, 1, 1, 1, 1, 0, 1
0.0309965, 0, 1, 1, 1, 1, 0, 0
0.0310042, 0, 1, 1, 1, 0, 1, 0
0.0310194, 0, 1, 1, 1, 0, 0, 0
0.0310271, 0, 1, 1, 1, 0, 0, 1
0.0310347, 0, 1, 1, 1, 1, 1, 1
0.0310500, 0, 1, 1, 1, 1, 0, 1
0.0310652, 0, 1, 1, 1, 0, 0, 1
0.0310653, 0, 1, 1, 1, 0, 1, 1
0.0310805, 0, 1, 1, 1, 0, 0, 1
0.0310881, 0, 1, 1, 1, 0, 0, 0
0.0310957, 0, 1, 1, 1, 0, 1, 0
0.0310958, 0, 1, 1, 1, 1, 1, 0
0.0311110, 0, 1, 1, 1, 1, 0, 0
0.0311262, 0, 1, 1, 1, 0, 0, 0
0.0311263, 0, 1, 1, 1, 0, 1, 0
0.0311415, 0, 1, 1, 1, 0, 0, 0
0.0311568, 0, 1, 1, 1, 1, 1, 0
0.0311720, 0, 1, 1, 1, 1, 0, 0
0.0311873, 0, 1, 1, 1, 0, 1, 0
0.0312026, 0, 1, 1, 1, 0, 0, 0
0.0312178, 0, 1, 1, 1, 0, 1, 0
0.0312179, 0, 1, 1, 1, 1, 1, 0
0.0312331, 0, 1, 1, 1, 1, 0, 0
0.0312483, 0, 1, 1, 1, 0, 0, 0
0.0312484, 0, 1, 1, 1, 0, 1, 0
0.0312636, 0, 1, 1, 1, 0, 0, 0
0.0312789, 0, 1, 1, 1, 1, 1, 0
0.0312941, 0, 1, 1, 1, 1, 0, 0
0.0313094, 0, 1, 1, 1, 0, 1, 0
0.0313246, 0, 1, 1, 1, 0, 0, 0
0.0313399, 0, 1, 1, 1, 1, 1, 0
0.0313551, 0, 1, 1, 1, 1, 0, 0
0.0313704, 0, 1, 1, 1, 0, 0, 0
0.0313705, 0, 1, 1, 1, 0, 1, 0
0.0313857, 0, 1, 1, 1, 0, 0, 0
0.0314009, 0, 1, 1, 1, 0, 1, 0
0.0314010, 0, 1, 1, 1, 1, 1, 0
0.0314162, 0, 1, 1, 1, 1, 0, 0
0.0314314, 0, 1, 1, 1, 0, 0, 0
0.0314315, 0, 1, 1, 1, 0, 1, 0
0.0314467, 0, 1, 1, 1, 0, 0, 0
0.0314620, 0, 1, 1, 1, 1, 1, 0
0.0314772, 0, 1, 1, 1, 1, 0, 0
0.0314925, 0, 1, 1, 1, 0, 1, 0
0.0315077, 0, 1, 1, 1, 0, 0, 0
0.0315230, 0, 1, 1, 1, 0, 1, 0
0.0315231, 0, 1, 1, 1, 1, 1, 0
0.0315383, 0, 1, 1, 1, 1, 0, 0
0.0315535, 0, 1, 1, 1, 0, 0, 0
0.0315536, 0, 1, 1, 1, 0, 1, 0
0.0315688, 0, 1, 1, 1, 0, 0, 0
0.0315840, 0, 1, 1, 1, 0, 1, 0
0.0315841, 0, 1, 1, 1, 1, 1, 0
0.0315993, 0, 1, 1, 1, 1, 0, 0
0.0316146, 0, 1, 1, 1, 0, 1, 0
0.0316298, 0, 1, 1, 1, 0, 0, 0
0.0316451, 0, 1, 1, 1, 1, 1, 0
0.0316603, 0, 1, 1, 1, 1, 0, 0
0.0316756, 0, 1, 1, 1, 0, 0, 0
0.0316757, 0, 1, 1, 1, 0, 1, 0
0.0316909, 0, 1, 1, 1, 0, 0, 0
0.0317061, 0, 1, 1, 1, 0, 1, 0
0.0317062, 0, 1, 1, 1, 1, 1, 0
0.0317214, 0, 1, 1, 1, 1, 0, 0
0.0317366, 0, 1, 1, 1, 0, 0, 0
0.0317367, 0, 1, 1, 1, 0, 1, 0
0.0317519, 0, 1, 1, 1, 0, 0, 0
0.0317672, 0, 1, 1, 1, 1, 1, 0
0.0317824, 0, 1, 1, 1, 1, 0, 0
0.0317977, 0, 1, 1, 1, 0, 1, 0
0.0318129, 0, 1, 1, 1, 0, 0, 0
0.0318282, 0, 1, 1, 1, 0, 1, 0
0.0318283, 0, 1, 1, 1, 1, 1, 0
0.0318435, 0, 1, 1, 1, 1, 0, 0
0.0318587, 0, 1, 1, 1, 0, 0, 0
0.0318588, 0, 1, 1, 1, 0, 1, 0
0.0318740, 0, 1, 1, 1, 0, 0, 0
0.0318892, 0, 1, 1, 1, 0, 1, 0
0.0318893, 0, 1, 1, 1, 1, 1, 0
0.0319045, 0, 1, 1, 1, 1, 0, 0
0.0319198, 0, 1, 1, 1, 0, 1, 0
0.0319350, 0, 1, 1, 1, 0, 0, 0
0.0319503, 0, 1, 1, 1, 1, 1, 0
0.0319655, 0, 1, 1, 1, 1, 0, 0
0.0319808, 0, 1, 1, 1, 0, 0, 0
0.0319809, 0, 1, 1, 1, 0, 1, 0
0.0319961, 0, 1, 1, 1, 0, 0, 0
0.0320113, 0, 1, 1, 1, 0, 1, 0
0.0320114, 0, 1, 1, 1, 1, 1, 0
0.0320266, 0, 1, 1, 1, 1, 0, 0
0.0320418, 0, 1, 1, 1, 0, 0, 0
0.0320419, 0, 1, 1, 1, 0, 1, 0
0.0320571, 0, 1, 1, 1, 0, 0, 0
0.0320724, 0, 1, 1, 1, 1, 1, 0
0.0320876, 0, 1, 1, 1, 1, 0, 0
0.0321029, 0, 1, 1, 1, 0, 1, 0
0.0321181, 0, 1, 1, 1, 0, 0, 0
0.0321334, 0, 1, 1, 1, 0, 1, 0
0.0321335, 0, 1, 1, 1, 1, 1, 0
0.0321487, 0, 1, 1, 1, 1, 0, 0
0.0321639, 0, 1, 1, 1, 0, 0, 0
0.0321640, 0, 1, 1, 1, 0, 1, 0
0.0321792, 0, 1, 1, 1, 0, 0, 0
0.0321944, 0, 1, 1, 1, 0, 1, 0
0.0321945, 0, 1, 1, 1, 1, 1, 0
0.0322097, 0, 1, 1, 1, 1, 0, 0
0.0322249, 0, 1, 1, 1, 0, 0, 0
0.0322250, 0, 1, 1, 1, 0, 1, 0
0.0322402, 0, 1, 1, 1, 0, 0, 0
0.0322555, 0, 1, 1, 1, 1, 1, 0
0.0322707, 0, 1, 1, 1, 1, 0, 0
0.0322860, 0, 1, 1, 1, 0, 0, 0
0.0322861, 0, 1, 1, 1, 0, 1, 0
0.0323013, 0, 1, 1, 1, 0, 0, 0
0.0323165, 0, 1, 1, 1, 0, 1, 0
0.0323166, 0, 1, 1, 1, 1, 1, 0
0.0323318, 0, 1, 1, 1, 1, 0, 0
0.0323470, 0, 1, 1, 1, 0, 0, 0
0.0323471, 0, 1, 1, 1, 0, 1, 0
0.0323623, 0, 1, 1, 1, 0, 0, 0
0.0323776, 0, 1, 1, 1, 1, 1, 0
0.0323928, 0, 1, 1, 1, 1, 0, 0
0.0324081, 0, 1, 1, 1, 0, 1, 0
0.0324233, 0, 1, 1, 1, 0, 0, 0
0.0324386, 0, 1, 1, 1, 1, 1, 0
0.0324539, 0, 1, 1, 1, 1, 0, 0
0.0324691, 0, 1, 1, 1, 0, 0, 0
0.0324692, 0, 1, 1, 1, 0, 1, 0
0.0324844, 0, 1, 1, 1, 0, 0, 0
0.0324996, 0, 1, 1, 1, 0, 1, 0
0.0324997, 0, 1, 1, 1, 1, 1, 0
0.0325149, 0, 1, 1, 1, 1, 0, 0
0.0325301, 0, 1, 1, 1, 0, 0, 0
0.0325302, 0, 1, 1, 1, 0, 1, 0
0.0325454, 0, 1, 1, 1, 0, 0, 0
0.0325607, 0, 1, 1, 1, 1, 1, 0
0.0325759, 0, 1, 1, 1, 1, 0, 0
0.0325912, 0, 1, 1, 1, 0, 0, 0
0.0325913, 0, 1, 1, 1, 0, 1, 0
0.0326065, 0, 1, 1, 1, 0, 0, 0
0.0326217, 0, 1, 1, 1, 0, 1, 0
0.0326218, 0, 1, 1, 1, 1, 1, 0
0.0326370, 0, 1, 1, 1, 1, 0, 0
0.0326522, 0, 1, 1, 1, 0, 0, 0
0.0326523, 0, 1, 1, 1, 0, 1, 0
0.0326675, 0, 1, 1, 1, 0, 0, 0
0.0326828, 0, 1, 1, 1, 1, 1, 0
0.0326980, 0, 1, 1, 1, 1, 0, 0
0.0327133, 0, 1, 1, 1, 0, 1, 0
0.0327285, 0, 1, 1, 1, 0, 0, 0
0.0327438, 0, 1, 1, 1, 1, 1, 0
0.0327591, 0, 1, 1, 1, 1, 0, 0
0.0327743, 0, 1, 1, 1, 0, 0, 0
0.0327744, 0, 1, 1, 1, 0, 1, 0
0.0327896, 0, 1, 1, 1, 0, 0, 0
0.0328048, 0, 1, 1, 1, 0, 1, 0
0.0328049, 0, 1, 1, 1, 1, 1, 0
0.0328201, 0, 1, 1, 1, 1, 0, 0
0.0328353, 0, 1, 1, 1, 0, 0, 0
0.0328354, 0, 1, 1, 1, 0, 1, 0
0.0328506, 0, 1, 1, 1, 0, 0, 0
0.0328659, 0, 1, 1, 1, 1, 1, 0
0.0328811, 0, 1, 1, 1, 1, 0, 0
0.0328964, 0, 1, 1, 1, 0, 0, 0
0.0328965, 0, 1, 1, 1, 0, 1, 0
0.0329117, 0, 1, 1, 1, 0, 0, 0
0.0329269, 0, 1, 1, 1, 0, 1, 0
0.0329270, 0, 1, 1, 1, 1, 1, 0
0.0329422, 0, 1, 1, 1, 1, 0, 0
0.0329574, 0, 1, 1, 1, 0, 0, 0
0.0329575, 0, 1, 1, 1, 0, 1, 0
0.0329727, 0, 1, 1, 1, 0, 0, 0
0.0329880, 0, 1, 1, 1, 1, 1, 0
0.0330032, 0, 1, 1, 1, 1, 0, 0
0.0330185, 0, 1, 1, 1, 0, 1, 0
0.0330337, 0, 1, 1, 1, 0, 0, 0
0.0330490, 0, 1, 1, 1, 1, 1, 0
0.0330643, 0, 1, 1, 1, 1, 0, 0
0.0330795, 0, 1, 1, 1, 0, 0, 0
0.0330796, 0, 1, 1, 1, 0, 1, 0
0.0330948, 0, 1, 1, 1, 0, 0, 0
0.0331100, 0, 1, 1, 1, 0, 1, 0
0.0331101, 0, 1, 1, 1, 1, 1, 0
0.0331253, 0, 1, 1, 1, 1, 0, 0
0.0331405, 0, 1, 1, 1, 0, 0, 0
0.0331406, 0, 1, 1, 1, 0, 1, 0
0.0331558, 0, 1, 1, 1, 0, 0, 0
0.0331711, 0, 1, 1, 1, 1, 1, 0
0.0331863, 0, 1, 1, 1, 1, 0, 0
0.0332016, 0, 1, 1, 1, 0, 0, 0
0.0332017, 0, 1, 1, 1, 0, 1, 0
0.0332169, 0, 1, 1, 1, 0, 0, 0
0.0332321, 0, 1, 1, 1, 0, 1, 0
0.0332322, 0, 1, 1, 1, 1, 1, 0
0.0332474, 0, 1, 1, 1, 1, 0, 0
0.0332626, 0, 1, 1, 1, 0, 0, 0
0.0332627, 0, 1, 1, 1, 0, 1, 0
0.0332779, 0, 1, 1, 1, 0, 0, 0
0.0332932, 0, 1, 1, 1, 1, 1, 0
0.0333084, 0, 1, 1, 1, 1, 0, 0
0.0333237, 0, 1, 1, 1, 0, 1, 0
0.0333389, 0, 1, 1, 1, 0, 0, 0
0.0333542, 0, 1, 1, 1, 1, 1, 0
0.0333694, 0, 1, 1, 1, 1, 0, 0
0.0333847, 0, 1, 1, 1, 0, 0, 0
0.0333848, 0, 1, 1, 1, 0, 1, 0
0.0334000, 0, 1, 1, 1, 0, 0, 0
0.0334152, 0, 1, 1, 1, 0, 1, 0
0.0334153, 0, 1, 1, 1, 1, 1, 0
0.0334305, 0, 1, 1, 1, 1, 0, 0
0.0334457, 0, 1, 1, 1, 0, 0, 0
0.0334458, 0, 1, 1, 1, 0, 1, 0
0.0334610, 0, 1, 1, 1, 0, 0, 0
0.0334763, 0, 1, 1, 1, 1, 1, 0
0.0334915, 0, 1, 1, 1, 1, 0, 0
0.0335068, 0, 1, 1, 1, 0, 1, 0
0.0335220, 0, 1, 1, 1, 0, 0, 0
0.0335373, 0, 1, 1, 1, 0, 1, 0
0.0335374, 0, 1, 1, 1, 1, 1, 0
0.0335526, 0, 1, 1, 1, 1, 0, 0
0.0335678, 0, 1, 1, 1, 0, 0, 0
0.0335679, 0, 1, 1, 1, 0, 1, 0
0.0335831, 0, 1, 1, 1, 0, 0, 0
0.0335983, 0, 1, 1, 1, 0, 1, 0
0.0335984, 0, 1, 1, 1, 1, 1, 0
0.0336136, 0, 1, 1, 1, 1, 0, 0
0.0336289, 0, 1, 1, 1, 0, 1, 0
0.0336441, 0, 1, 1, 1, 0, 0, 0
0.0336594, 0, 1, 1, 1, 1, 1, 0
0.0336746, 0, 1, 1, 1, 1, 0, 0
0.0336899, 0, 1, 1, 1, 0, 0, 0
0.0336900, 0, 1, 1, 1, 0, 1, 0
0.0337052, 0, 1, 1, 1, 0, 0, 0
0.0337204, 0, 1, 1, 1, 0, 1, 0
0.0337205, 0, 1, 1, 1, 1, 1, 0
0.0337357, 0, 1, 1, 1, 1, 0, 0
0.0337509, 0, 1, 1, 1, 0, 0, 0
0.0337510, 0, 1, 1, 1, 0, 1, 0
0.0337662, 0, 1, 1, 1, 0, 0, 0
0.0337815, 0, 1, 1, 1, 1, 1, 0
0.0337967, 0, 1, 1, 1, 1, 0, 0
0.0338120, 0, 1, 1, 1, 0, 1, 0
0.0338272, 0, 1, 1, 1, 0, 0, 0
0.0338425, 0, 1, 1, 1, 0, 1, 0
0.0338426, 0, 1, 1, 1, 1, 1, 0
0.0338578, 0, 1, 1, 1, 1, 0, 0
0.0338730, 0, 1, 1, 1, 0, 0, 0
0.0338731, 0, 1, 1, 1, 0, 1, 0
0.0338883, 0, 1, 1, 1, 0, 0, 0
0.0339035, 0, 1, 1, 1, 0, 1, 0
0.0339036, 0, 1, 1, 1, 1, 1, 0
0.0339188, 0, 1, 1, 1, 1, 0, 0
0.0339341, 0, 1, 1, 1, 0, 1, 0
0.0339493, 0, 1, 1, 1, 0, 0, 0
0.0339646, 0, 1, 1, 1, 1, 1, 0
0.0339798, 0, 1, 1, 1, 1, 0, 0
0.0339951, 0, 1, 1, 1, 0, 0, 0
0.0339952, 0, 1, 1, 1, 0, 1, 0
0.0340104, 0, 1, 1, 1, 0, 0, 0
0.0340256, 0, 1, 1, 1, 0, 1, 0
0.0340257, 0, 1, 1, 1, 1, 1, 0
0.0340409, 0, 1, 1, 1, 1, 0, 0
0.0340561, 0, 1, 1, 1, 0, 0, 0
0.0340562, 0, 1, 1, 1, 0, 1, 0
0.0340714, 0, 1, 1, 1, 0, 0, 0
0.0340867, 0, 1, 1, 1, 1, 1, 0
0.0341019, 0, 1, 1, 1, 1, 0, 0
0.0341172, 0, 1, 1, 1, 0, 1, 0
0.0341324, 0, 1, 1, 1, 0, 0, 0
0.0341477, 0, 1, 1, 1, 0, 1, 0
0.0341478, 0, 1, 1, 1, 1, 1, 0
0.0341630, 0, 1, 1, 1, 1, 0, 0
0.0341782, 0, 1, 1, 1, 0, 0, 0
0.0341783, 0, 1, 1, 1, 0, 1, 0
0.0341935, 0, 1, 1, 1, 0, 0, 0
0.0342087, 0, 1, 1, 1, 0, 1, 0
0.0342088, 0, 1, 1, 1, 1, 1, 0
0.0342240, 0, 1, 1, 1, 1, 0, 0
0.0342393, 0, 1, 1, 1, 0, 1, 0
0.0342545, 0, 1, 1, 1, 0, 0, 0
0.0342698, 0, 1, 1, 1, 1, 1, 0
0.0342850, 0, 1, 1, 1, 1, 0, 0
0.0343003, 0, 1, 1, 1, 0, 0, 0
0.0343004, 0, 1, 1, 1, 0, 1, 0
0.0343156, 0, 1, 1, 1, 0, 0, 0
0.0343308, 0, 1, 1, 1, 0, 1, 0
0.0343309, 0, 1, 1, 1, 1, 1, 0
0.0343461, 0, 1, 1, 1, 1, 0, 0
0.0343613, 0, 1, 1, 1, 0, 0, 0
0.0343614, 0, 1, 1, 1, 0, 1, 0
0.0343766, 0, 1, 1, 1, 0, 0, 0
0.0343919, 0, 1, 1, 1, 1, 1, 0
0.0344071, 0, 1, 1, 1, 1, 0, 0
0.0344224, 0, 1, 1, 1, 0, 1, 0
0.0344376, 0, 1, 1, 1, 0, 0, 0
0.0344529, 0, 1, 1, 1, 1, 1, 0
0.0344682, 0, 1, 1, 1, 1, 0, 0
0.0344834, 0, 1, 1, 1, 0, 0, 0
0.0344835, 0, 1, 1, 1, 0, 1, 0
0.0344987, 0, 1, 1, 1, 0, 0, 0
0.0345139, 0, 1, 1, 1, 0, 1, 0
0.0345140, 0, 1, 1, 1, 1, 1, 0
0.0345292, 0, 1, 1, 1, 1, 0, 0
0.0345444, 0, 1, 1, 1, 0, 0, 0
0.0345445, 0, 1, 1, 1, 0, 1, 0
0.0345597, 0, 1, 1, 1, 0, 0, 0
0.0345750, 0, 1, 1, 1, 1, 1, 0
0.0345902, 0, 1, 1, 1, 1, 0, 0
0.0346055, 0, 1, 1, 1, 0, 0, 0
0.0346056, 0, 1, 1, 1, 0, 1, 0
0.0346208, 0, 1, 1, 1, 0, 0, 0
0.0346360, 0, 1, 1, 1, 0, 1, 0
0.0346361, 0, 1, 1, 1, 1, 1, 0
0.0346513, 0, 1, 1, 1, 1, 0, 0
0.0346665, 0, 1, 1, 1, 0, 0, 0
0.0346666, 0, 1, 1, 1, 0, 1, 0
0.0346818, 0, 1, 1, 1, 0, 0, 0
0.0346971, 0, 1, 1, 1, 1, 1, 0
0.0347123, 0, 1, 1, 1, 1, 0, 0
0.0347276, 0, 1, 1, 1, 0, 1, 0
0.0347428, 0, 1, 1, 1, 0, 0, 0
0.0347581, 0, 1, 1, 1, 1, 1, 0
0.0347734, 0, 1, 1, 1, 1, 0, 0
0.0347886, 0, 1, 1, 1, 0, 0, 0
0.0347887, 0, 1, 1, 1, 0, 1, 0
0.0348039, 0, 1, 1, 1, 0, 0, 0
0.0348191, 0, 1, 1, 1, 0, 1, 0
0.0348192, 0, 1, 1, 1, 1, 1, 0
0.0348344, 0, 1, 1, 1, 1, 0, 0
0.0348496, 0, 1, 1, 1, 0, 0, 0
0.0348497, 0, 1, 1, 1, 0, 1, 0
0.0348649, 0, 1, 1, 1, 0, 0, 0
0.0348802, 0, 1, 1, 1, 1, 1, 0
0.0348954, 0, 1, 1, 1, 1, 0, 0
0.0349107, 0, 1, 1, 1, 0, 0, 0
0.0349108, 0, 1, 1, 1, 0, 1, 0
0.0349260, 0, 1, 1, 1, 0, 0, 0
0.0349412, 0, 1, 1, 1, 0, 1, 0
0.0349413, 0, 1, 1, 1, 1, 1, 0
0.0349565, 0, 1, 1, 1, 1, 0, 0
0.0349717, 0, 1, 1, 1, 0, 0, 0
0.0349718, 0, 1, 1, 1, 0, 1, 0
0.0349794, 0, 1, 1, 1, 0, 1, 1
0.0349870, 0, 1, 1, 1, 0, 0, 1
0.0350023, 0, 1, 1, 1, 1, 1, 1
0.0350328, 0, 1, 1, 1, 0, 1, 1
0.0350634, 0, 1, 1, 1, 1, 1, 1
0.0350938, 0, 1, 1, 1, 0, 1, 1
0.0351244, 0, 1, 1, 1, 1, 1, 1
